0, 0, Header, 1, 4, 48
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 1, "minor"
1, 0, Title_t, "F.F.Chopin  Nocturne No.19 in E mionr Op.post.72-1"
1, 0, Text_t, "CVS Ver5.05 Created"
1, 192, Tempo, 1333333
1, 208, Tempo, 1111111
1, 240, Tempo, 1071428
1, 256, Tempo, 1111111
1, 272, Tempo, 1200000
1, 288, Tempo, 1153846
1, 304, Tempo, 1034482
1, 320, Tempo, 1111111
1, 336, Tempo, 1153846
1, 352, Tempo, 1250000
1, 368, Tempo, 1333333
1, 376, Tempo, 1935483
1, 400, Tempo, 1071428
1, 416, Tempo, 1000000
1, 432, Tempo, 1153846
1, 448, Tempo, 952380
1, 464, Tempo, 1153846
1, 480, Tempo, 1000000
1, 496, Tempo, 983606
1, 512, Tempo, 1071428
1, 528, Tempo, 1034482
1, 544, Tempo, 1111111
1, 560, Tempo, 1250000
1, 576, Tempo, 1304347
1, 592, Tempo, 1000000
1, 608, Tempo, 952380
1, 624, Tempo, 983606
1, 656, Tempo, 1000000
1, 672, Tempo, 983606
1, 688, Tempo, 1000000
1, 704, Tempo, 1153846
1, 720, Tempo, 1395348
1, 736, Tempo, 1304347
1, 752, Tempo, 2000000
1, 756, Tempo, 1000000
1, 768, Tempo, 1395348
1, 784, Tempo, 952380
1, 832, Tempo, 1000000
1, 840, Tempo, 1071428
1, 848, Tempo, 1621621
1, 864, Tempo, 1000000
1, 880, Tempo, 1250000
1, 888, Tempo, 923076
1, 912, Tempo, 1000000
1, 928, Tempo, 1153846
1, 936, Tempo, 1071428
1, 944, Tempo, 1621621
1, 960, Tempo, 1333333
1, 976, Tempo, 1000000
1, 992, Tempo, 1463414
1, 1008, Tempo, 1621621
1, 1024, Tempo, 1153846
1, 1040, Tempo, 1621621
1, 1056, Tempo, 1395348
1, 1072, Tempo, 1071428
1, 1088, Tempo, 1111111
1, 1104, Tempo, 1071428
1, 1120, Tempo, 1153846
1, 1136, Tempo, 1621621
1, 1152, Tempo, 1250000
1, 1168, Tempo, 952380
1, 1184, Tempo, 1000000
1, 1200, Tempo, 983606
1, 1216, Tempo, 1034482
1, 1232, Tempo, 1250000
1, 1248, Tempo, 1153846
1, 1264, Tempo, 952380
1, 1296, Tempo, 983606
1, 1312, Tempo, 1000000
1, 1328, Tempo, 1111111
1, 1344, Tempo, 1071428
1, 1360, Tempo, 1000000
1, 1376, Tempo, 983606
1, 1408, Tempo, 1000000
1, 1424, Tempo, 1071428
1, 1440, Tempo, 983606
1, 1456, Tempo, 952380
1, 1472, Tempo, 1034482
1, 1488, Tempo, 1111111
1, 1504, Tempo, 1153846
1, 1520, Tempo, 1463414
1, 1536, Tempo, 1333333
1, 1552, Tempo, 1153846
1, 1568, Tempo, 1111111
1, 1600, Tempo, 1200000
1, 1616, Tempo, 1250000
1, 1632, Tempo, 1200000
1, 1664, Tempo, 1333333
1, 1680, Tempo, 1463414
1, 1696, Tempo, 1621621
1, 1712, Tempo, 2000000
1, 1728, Tempo, 1333333
1, 1744, Tempo, 1111111
1, 1760, Tempo, 1071428
1, 1776, Tempo, 1111111
1, 1792, Tempo, 1034482
1, 1808, Tempo, 1111111
1, 1824, Tempo, 1200000
1, 1840, Tempo, 1071428
1, 1856, Tempo, 1111111
1, 1872, Tempo, 1200000
1, 1888, Tempo, 1333333
1, 1904, Tempo, 1621621
1, 1936, Tempo, 1071428
1, 1952, Tempo, 1000000
1, 1968, Tempo, 952380
1, 1984, Tempo, 983606
1, 2000, Tempo, 1071428
1, 2016, Tempo, 983606
1, 2032, Tempo, 952380
