0, 0, Header, 1, 17, 120
1, 0, Start_track
1, 0, Title_t, "Piano Concerto No. 2 in B-flat Major, Op. 19"
1, 0, Title_t, "Mov't. 1"
1, 0, Text_t, "Ludwig van Beethoven"
1, 0, Text_t, "Allegro con brio"
1, 0, Text_t, "Allegro con brio\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 410959
1, 0, Marker_t, "Allegro con brio"
1, 59160, Tempo, 428571
1, 59280, Tempo, 447761
1, 59400, Tempo, 472441
1, 59520, Tempo, 495868
1, 59640, Tempo, 526316
1, 59760, Tempo, 555556
1, 59880, Tempo, 588235
1, 60000, Tempo, 631579
1, 60120, Tempo, 674157
1, 60240, Tempo, 731707
1, 60360, Tempo, 789474
1, 60480, Tempo, 410959
1, 81720, Tempo, 425532
1, 81840, Tempo, 441176
1, 81960, Tempo, 458015
1, 82080, Tempo, 476190
1, 82200, Tempo, 458015
1, 82320, Tempo, 441176
1, 82440, Tempo, 425532
1, 82560, Tempo, 410959
1, 125040, Tempo, 408163
1, 125160, Tempo, 405405
1, 125280, Tempo, 402685
1, 125400, Tempo, 400000
1, 125520, Tempo, 397351
1, 125640, Tempo, 394737
1, 125760, Tempo, 392157
1, 126240, Tempo, 382166
1, 134880, Tempo, 410959
1, 147480, Tempo, 408163
1, 147600, Tempo, 405405
1, 147720, Tempo, 402685
1, 147840, Tempo, 397351
1, 148320, Tempo, 410959
1, 152640, Tempo, 397351
1, 165840, Tempo, 400000
1, 166080, Tempo, 402685
1, 166200, Tempo, 405405
1, 166440, Tempo, 408163
1, 166560, Tempo, 410959
1, 167040, Tempo, 397351
1, 177360, Tempo, 400000
1, 177600, Tempo, 402685
1, 177720, Tempo, 405405
1, 177960, Tempo, 408163
1, 178080, Tempo, 410959
1, 178680, Tempo, 408163
1, 178800, Tempo, 402685
1, 178920, Tempo, 400000
1, 179040, Tempo, 394737
1, 179160, Tempo, 389610
1, 179280, Tempo, 387097
1, 179400, Tempo, 382166
1, 179520, Tempo, 377358
