0, 0, Header, 1, 19, 120
1, 0, Start_track
1, 0, Title_t, "Symphony n\260 1 in C major"
1, 0, Title_t, "IV :Adagio - Allegro molto e vivace"
1, 0, Copyright_t, "Copyright \251 2001 by J.F. Lucarelli - j-f.lucarelli@infonie.be  --  http://perso.infonie.fr/espace-midi"
1, 0, Text_t, "L. Van Beethoven (1770-1827)"
1, 0, Text_t, "Partition compl\350te - dur\351e : 00:05:48\012"
1, 0, Text_t, "D\351but du travail : 27 d\351cembre 2000\012"
1, 0, Text_t, "Fin de la version 0 : 2 janvier 2001\012"
1, 0, Text_t, "Version 1.0 : 31 janvier 2001\012"
1, 0, Text_t, "Version 1.01 : 2 juin 2001 : r\351vision avant publication\012"
1, 0, Text_t, "Version 1.02 : 4 juin 2001 : balance des bois\012"
1, 0, Text_t, "Dur\351e d'\351dition et d'audition : 12 h\012"
1, 0, Text_t, "-----\012"
1, 0, Text_t, "Full score - length : 00:05:48\012"
1, 0, Text_t, "Beginning of writing : 27 december 2000\012"
1, 0, Text_t, "End of version 0 : 2 january 2001\012"
1, 0, Text_t, "Version 1.0 : 31 january 2001\012"
1, 0, Text_t, "Version 1.01 : 2 juni 2001 : revision before publication\012"
1, 0, Text_t, "Version 1.02 : 4 juin 2001 : balance of woodwinds\012"
1, 0, Text_t, "Editing and audition time : 12 h\012"
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, Marker_t, "L. Van Beethoven : Symphony n\260 1 in C"
1, 240, Tempo, 2727273
1, 240, Marker_t, "IV : Adagio - Allegro molto e vivace"
1, 390, Tempo, 4800000
1, 410, Tempo, 7500000
1, 420, Tempo, 1967213
1, 1140, Tempo, 2105263
1, 1160, Tempo, 2307692
1, 1180, Tempo, 3243243
1, 1200, Tempo, 1791045
1, 1290, Tempo, 2926829
1, 1320, Tempo, 1791045
1, 1380, Tempo, 1904762
1, 1410, Tempo, 2068966
1, 1425, Tempo, 3428571
1, 1440, Tempo, 4800000
1, 1480, Tempo, 3750000
1, 1560, Tempo, 442804
1, 1590, Tempo, 431655
1, 1590, Marker_t, "Allegro molto e vivace"
1, 1620, Tempo, 419580
1, 1650, Tempo, 405405
1, 1680, Tempo, 413793
1, 1800, Tempo, 382166
1, 1920, Tempo, 413793
1, 2040, Tempo, 382166
1, 2160, Tempo, 413793
1, 2280, Tempo, 382166
1, 2400, Tempo, 413793
1, 2520, Tempo, 382166
1, 2640, Tempo, 413793
1, 2760, Tempo, 382166
1, 2880, Tempo, 413793
1, 3000, Tempo, 382166
1, 3120, Tempo, 413793
1, 3240, Tempo, 382166
1, 3360, Tempo, 413793
1, 3480, Tempo, 478088
1, 3540, Tempo, 402685
1, 3600, Tempo, 413793
1, 3720, Tempo, 382166
1, 3840, Tempo, 413793
1, 3960, Tempo, 382166
1, 4080, Tempo, 413793
1, 4200, Tempo, 382166
1, 4320, Tempo, 413793
1, 4440, Tempo, 382166
1, 4560, Tempo, 413793
1, 4680, Tempo, 382166
1, 4800, Tempo, 413793
1, 4920, Tempo, 382166
1, 5040, Tempo, 413793
1, 5160, Tempo, 382166
1, 5280, Tempo, 413793
1, 5400, Tempo, 382166
1, 5520, Tempo, 413793
1, 5640, Tempo, 382166
1, 5760, Tempo, 413793
1, 5880, Tempo, 382166
1, 6000, Tempo, 413793
1, 6120, Tempo, 382166
1, 6240, Tempo, 413793
1, 6360, Tempo, 382166
1, 6480, Tempo, 413793
1, 6600, Tempo, 382166
1, 6720, Tempo, 413793
1, 6840, Tempo, 382166
1, 6960, Tempo, 413793
1, 7080, Tempo, 382166
1, 7140, Tempo, 461538
1, 7200, Tempo, 413793
1, 7320, Tempo, 382166
1, 7440, Tempo, 413793
1, 7560, Tempo, 382166
1, 7680, Tempo, 413793
1, 7800, Tempo, 382166
1, 7920, Tempo, 413793
1, 8040, Tempo, 382166
1, 8160, Tempo, 413793
1, 8280, Tempo, 382166
1, 8400, Tempo, 413793
1, 8520, Tempo, 382166
1, 8640, Tempo, 413793
1, 8760, Tempo, 382166
1, 8880, Tempo, 413793
1, 9000, Tempo, 382166
1, 9120, Tempo, 413793
1, 9175, Tempo, 470588
1, 9240, Tempo, 382166
1, 9360, Tempo, 413793
