0, 0, Header, 1, 24, 120
1, 0, Start_track
1, 0, Title_t, "Leonore 3 op 72"
1, 0, Title_t, "Ouverture N\2603 for Fidelio"
1, 0, Copyright_t, "Copyright \251 2001 by J.F. Lucarelli - j-f.lucarelli@infonie.be  --  http://perso.infonie.fr/espace-midi"
1, 0, Text_t, "L. Van Beethoven (1770-1827)"
1, 0, Text_t, "\012"
1, 0, Text_t, "Tempo sup\351rieur \340 250 : adapter le tempo avant publication MIDI\012"
1, 0, Text_t, "Partition compl\350te - dur\351e : 00:13:38\012"
1, 0, Text_t, "D\351but du travail : 18 novembre 2000\012"
1, 0, Text_t, "Fin de la version 0 : 27 novembre 2000\012"
1, 0, Text_t, "Version 1.0 : 7 janvier 2001\012"
1, 0, Text_t, "Version 1.01 : 4 ao\373t 2001 : r\351vision avant publication\012"
1, 0, Text_t, "Version 2.0 : 17 octobre 2001 : r\351vision g\351n\351rale\012"
1, 0, Text_t, "Dur\351e d'\351dition et d'audition : 55 h\012"
1, 0, Text_t, "-----\012"
1, 0, Text_t, "Full score - length : 00:13:38\012"
1, 0, Text_t, "Beginning of writing : 18th November 2000\012"
1, 0, Text_t, "End of version 0 : 27th November 2000\012"
1, 0, Text_t, "Version 1.0 : 7th January 2001\012"
1, 0, Text_t, "Version 1.01 : 4th August 2001 : revision before publication\012"
1, 0, Text_t, "Version 2.0 : 17th October 2001 : general revision\012"
1, 0, Text_t, "Editing and audition time : 55 h\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Marker_t, "L. Van Beethoven : Ouverture Leonore N\2603"
1, 360, Tempo, 2608695
1, 360, Marker_t, "Adagio"
1, 390, Tempo, 1935483
1, 420, Tempo, 1395348
1, 720, Tempo, 1538461
1, 2040, Tempo, 1875000
1, 2100, Tempo, 2400000
1, 2160, Tempo, 1621621
1, 2400, Tempo, 1818181
1, 2460, Tempo, 2608695
1, 2520, Tempo, 1538461
1, 2760, Tempo, 1764705
1, 2820, Tempo, 2727272
1, 2880, Tempo, 1621621
1, 3120, Tempo, 1818181
