0, 0, Header, 1, 3, 480
1, 0, Start_track
1, 0, Tempo, 352769
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Title_t, "untitled"
1, 7200, Tempo, 374785
1, 7680, Tempo, 555521
1, 12960, Tempo, 571393
1, 13440, Tempo, 566017
1, 13920, Tempo, 560641
1, 14400, Tempo, 555521
1, 17280, Tempo, 399873
1, 17760, Tempo, 571393
1, 18240, Tempo, 555521
1, 19680, Tempo, 576769
1, 20160, Tempo, 555521
1, 21120, Tempo, 428545
1, 21600, Tempo, 413697
1, 22080, Tempo, 399873
1, 22560, Tempo, 374785
1, 23040, Tempo, 352769
1, 30240, Tempo, 387073
1, 30720, Tempo, 374785
1, 30720, Tempo, 555521
1, 36000, Tempo, 571393
1, 36480, Tempo, 566017
1, 36960, Tempo, 560641
1, 37440, Tempo, 555521
1, 40320, Tempo, 399873
1, 40800, Tempo, 571393
1, 41280, Tempo, 555521
1, 42720, Tempo, 576769
1, 43200, Tempo, 555521
1, 44160, Tempo, 428545
1, 44640, Tempo, 413697
1, 45120, Tempo, 399873
1, 45600, Tempo, 374785
1, 46080, Tempo, 352769
1, 52800, Tempo, 352769
1, 52800, Tempo, 352769
1, 53280, Tempo, 387073
1, 53280, Tempo, 387073
1, 53280, Tempo, 387073
1, 53760, Tempo, 555521
1, 59040, Tempo, 571393
1, 59520, Tempo, 566017
1, 60000, Tempo, 560641
1, 60480, Tempo, 555521
1, 63360, Tempo, 399873
1, 63840, Tempo, 571393
1, 64320, Tempo, 555521
1, 65760, Tempo, 576769
1, 66240, Tempo, 555521
1, 67200, Tempo, 428545
1, 67680, Tempo, 413697
1, 68160, Tempo, 399873
1, 68640, Tempo, 374785
1, 69120, Tempo, 352769
1, 76320, Tempo, 387073
1, 76800, Tempo, 555521
1, 82080, Tempo, 571393
1, 82560, Tempo, 566017
1, 83040, Tempo, 560641
1, 83520, Tempo, 555521
1, 86400, Tempo, 399873
1, 86880, Tempo, 571393
1, 87360, Tempo, 555521
1, 88800, Tempo, 576769
1, 89280, Tempo, 555521
1, 90240, Tempo, 428545
1, 90720, Tempo, 413697
1, 91200, Tempo, 399873
1, 91680, Tempo, 374785
1, 92160, Tempo, 352769
1, 98400, Tempo, 352769
1, 99360, Tempo, 387073
1, 99360, Tempo, 387073
1, 99840, Tempo, 555521
1, 105120, Tempo, 571393
1, 105600, Tempo, 566017
1, 106080, Tempo, 560641
1, 106560, Tempo, 555521
1, 111840, Tempo, 566017
1, 112320, Tempo, 571393
1, 112800, Tempo, 582401
1, 113280, Tempo, 588033
1, 113760, Tempo, 599809
1, 114240, Tempo, 605953
1, 114720, Tempo, 618497
1, 115200, Tempo, 624897
1, 115680, Tempo, 638209
1, 116160, Tempo, 645121
1, 116640, Tempo, 659201
1, 117120, End_track
2, 0, Start_track
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 32, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 1, 0
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 91, 0
2, 0, Control_c, 0, 93, 0
2, 0, Title_t, "Piano"
2, 0, Note_on_c, 0, 38, 72
2, 0, Note_on_c, 0, 50, 72
2, 96, Note_on_c, 0, 50, 0
2, 96, Note_on_c, 0, 38, 0
2, 120, Note_on_c, 0, 49, 72
2, 120, Note_on_c, 0, 37, 72
2, 216, Note_on_c, 0, 37, 0
2, 216, Note_on_c, 0, 49, 0
2, 240, Note_on_c, 0, 38, 72
2, 240, Note_on_c, 0, 50, 72
2, 336, Note_on_c, 0, 50, 0
2, 336, Note_on_c, 0, 38, 0
2, 360, Note_on_c, 0, 51, 72
2, 360, Note_on_c, 0, 39, 72
2, 456, Note_on_c, 0, 39, 0
2, 456, Note_on_c, 0, 51, 0
2, 480, Note_on_c, 0, 52, 72
2, 480, Note_on_c, 0, 40, 72
2, 576, Note_on_c, 0, 40, 0
2, 576, Note_on_c, 0, 52, 0
2, 600, Note_on_c, 0, 41, 85
2, 600, Note_on_c, 0, 53, 85
2, 696, Note_on_c, 0, 53, 0
2, 696, Note_on_c, 0, 41, 0
2, 720, Note_on_c, 0, 42, 94
2, 720, Note_on_c, 0, 54, 94
2, 816, Note_on_c, 0, 54, 0
2, 816, Note_on_c, 0, 42, 0
2, 840, Note_on_c, 0, 43, 105
2, 840, Note_on_c, 0, 55, 105
2, 936, Note_on_c, 0, 55, 0
2, 936, Note_on_c, 0, 43, 0
2, 960, Note_on_c, 0, 44, 105
2, 960, Note_on_c, 0, 56, 105
2, 1056, Note_on_c, 0, 56, 0
2, 1056, Note_on_c, 0, 44, 0
2, 1080, Note_on_c, 0, 55, 94
2, 1080, Note_on_c, 0, 43, 94
2, 1176, Note_on_c, 0, 43, 0
2, 1176, Note_on_c, 0, 55, 0
2, 1200, Note_on_c, 0, 42, 85
2, 1200, Note_on_c, 0, 54, 85
2, 1296, Note_on_c, 0, 54, 0
2, 1296, Note_on_c, 0, 42, 0
2, 1320, Note_on_c, 0, 53, 72
2, 1320, Note_on_c, 0, 41, 72
2, 1416, Note_on_c, 0, 41, 0
2, 1416, Note_on_c, 0, 53, 0
2, 1440, Note_on_c, 0, 52, 72
2, 1440, Note_on_c, 0, 40, 72
2, 1536, Note_on_c, 0, 40, 0
2, 1536, Note_on_c, 0, 52, 0
2, 1560, Note_on_c, 0, 39, 72
2, 1560, Note_on_c, 0, 51, 72
2, 1656, Note_on_c, 0, 51, 0
2, 1656, Note_on_c, 0, 39, 0
2, 1680, Note_on_c, 0, 38, 72
2, 1680, Note_on_c, 0, 50, 72
2, 1776, Note_on_c, 0, 50, 0
2, 1776, Note_on_c, 0, 38, 0
2, 1800, Note_on_c, 0, 37, 72
2, 1800, Note_on_c, 0, 49, 72
2, 1896, Note_on_c, 0, 49, 0
2, 1896, Note_on_c, 0, 37, 0
2, 1920, Note_on_c, 0, 38, 72
2, 1920, Note_on_c, 0, 50, 72
2, 2016, Note_on_c, 0, 50, 0
2, 2016, Note_on_c, 0, 38, 0
2, 2040, Note_on_c, 0, 51, 72
2, 2040, Note_on_c, 0, 39, 72
2, 2136, Note_on_c, 0, 39, 0
2, 2136, Note_on_c, 0, 51, 0
2, 2160, Note_on_c, 0, 40, 72
2, 2160, Note_on_c, 0, 52, 72
2, 2256, Note_on_c, 0, 52, 0
2, 2256, Note_on_c, 0, 40, 0
2, 2280, Note_on_c, 0, 53, 72
2, 2280, Note_on_c, 0, 41, 72
2, 2376, Note_on_c, 0, 41, 0
2, 2376, Note_on_c, 0, 53, 0
2, 2400, Note_on_c, 0, 54, 85
2, 2400, Note_on_c, 0, 42, 85
2, 2496, Note_on_c, 0, 42, 0
2, 2496, Note_on_c, 0, 54, 0
2, 2520, Note_on_c, 0, 43, 85
2, 2520, Note_on_c, 0, 55, 85
2, 2616, Note_on_c, 0, 55, 0
2, 2616, Note_on_c, 0, 43, 0
2, 2640, Note_on_c, 0, 44, 85
2, 2640, Note_on_c, 0, 56, 85
2, 2736, Note_on_c, 0, 56, 0
2, 2736, Note_on_c, 0, 44, 0
2, 2760, Note_on_c, 0, 45, 85
2, 2760, Note_on_c, 0, 57, 85
2, 2856, Note_on_c, 0, 57, 0
2, 2856, Note_on_c, 0, 45, 0
2, 2880, Note_on_c, 0, 58, 94
2, 2880, Note_on_c, 0, 46, 94
2, 2976, Note_on_c, 0, 46, 0
2, 2976, Note_on_c, 0, 58, 0
2, 3000, Note_on_c, 0, 59, 94
