0, 0, Header, 1, 4, 48
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 12, 3, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Title_t, "F.F.Chopin  Nocturne No.2 in E-flat major Op.9-2"
1, 0, Text_t, "CVS Ver5.05 Created"
1, 264, Tempo, 1621621
1, 288, Tempo, 1463414
1, 312, Tempo, 952380
1, 336, Tempo, 923076
1, 360, Tempo, 845070
1, 384, Tempo, 952380
1, 408, Tempo, 1153846
1, 432, Tempo, 1000000
1, 456, Tempo, 845070
1, 480, Tempo, 923076
1, 504, Tempo, 821917
1, 528, Tempo, 869565
1, 552, Tempo, 1153846
1, 576, Tempo, 895522
1, 600, Tempo, 800000
1, 624, Tempo, 1153846
1, 628, Tempo, 1111111
1, 632, Tempo, 1071428
1, 636, Tempo, 1153846
1, 640, Tempo, 2000000
1, 648, Tempo, 895522
1, 672, Tempo, 845070
1, 696, Tempo, 1071428
1, 720, Tempo, 952380
1, 744, Tempo, 800000
1, 768, Tempo, 845070
1, 792, Tempo, 869565
1, 816, Tempo, 845070
1, 840, Tempo, 1071428
1, 864, Tempo, 1000000
1, 888, Tempo, 800000
1, 912, Tempo, 845070
1, 936, Tempo, 895522
1, 960, Tempo, 845070
1, 984, Tempo, 1071428
1, 1008, Tempo, 895522
1, 1032, Tempo, 821917
1, 1056, Tempo, 800000
1, 1080, Tempo, 895522
1, 1104, Tempo, 952380
1, 1128, Tempo, 1250000
1, 1152, Tempo, 1304347
1, 1176, Tempo, 983606
1, 1200, Tempo, 1071428
1, 1224, Tempo, 1153846
1, 1236, Tempo, 983606
1, 1260, Tempo, 1153846
1, 1272, Tempo, 1034482
1, 1284, Tempo, 1463414
1, 1296, Tempo, 1000000
1, 1320, Tempo, 869565
1, 1344, Tempo, 895522
1, 1392, Tempo, 952380
1, 1416, Tempo, 1538461
1, 1440, Tempo, 1071428
1, 1464, Tempo, 923076
1, 1488, Tempo, 1250000
1, 1512, Tempo, 1153846
1, 1524, Tempo, 952380
1, 1536, Tempo, 1153846
1, 1548, Tempo, 1000000
1, 1560, Tempo, 895522
1, 1572, Tempo, 1153846
1, 1608, Tempo, 845070
1, 1632, Tempo, 800000
1, 1656, Tempo, 895522
1, 1668, Tempo, 952380
1, 1674, Tempo, 1000000
1, 1680, Tempo, 895522
1, 1692, Tempo, 800000
1, 1704, Tempo, 845070
1, 1716, Tempo, 1000000
1, 1728, Tempo, 1071428
1, 1740, Tempo, 923076
1, 1752, Tempo, 789473
1, 1776, Tempo, 800000
1, 1800, Tempo, 845070
1, 1812, Tempo, 869565
1, 1824, Tempo, 895522
1, 1836, Tempo, 1071428
1, 1860, Tempo, 1621621
1, 1872, Tempo, 1000000
1, 1896, Tempo, 845070
1, 1920, Tempo, 983606
1, 1944, Tempo, 869565
1, 1992, Tempo, 1071428
1, 2016, Tempo, 1463414
1, 2021, Tempo, 845070
1, 2026, Tempo, 769230
1, 2031, Tempo, 697674
1, 2066, Tempo, 714285
1, 2071, Tempo, 731707
1, 2076, Tempo, 952380
1, 2080, Tempo, 1250000
1, 2084, Tempo, 2727272
1, 2112, Tempo, 845070
1, 2136, Tempo, 952380
1, 2160, Tempo, 845070
1, 2184, Tempo, 800000
1, 2208, Tempo, 845070
1, 2256, Tempo, 923076
1, 2280, Tempo, 1304347
1, 2328, Tempo, 923076
1, 2352, Tempo, 1071428
1, 2376, Tempo, 1621621
1, 2388, Tempo, 1071428
1, 2400, Tempo, 952380
1, 2412, Tempo, 1333333
1, 2420, Tempo, 3333333
1, 2424, Tempo, 1333333
1, 2436, Tempo, 2142857
1, 2448, Tempo, 1333333
1, 2472, Tempo, 923076
1, 2496, Tempo, 895522
1, 2520, Tempo, 923076
1, 2544, Tempo, 1071428
1, 2568, Tempo, 1463414
1, 2592, Tempo, 1250000
1, 2616, Tempo, 895522
1, 2640, Tempo, 952380
1, 2664, Tempo, 869565
1, 2712, Tempo, 1621621
1, 2736, Tempo, 1153846
1, 2760, Tempo, 869565
1, 2784, Tempo, 845070
1, 2856, Tempo, 1333333
1, 2880, Tempo, 1153846
1, 2904, Tempo, 952380
1, 2928, Tempo, 1000000
1, 2952, Tempo, 1111111
1, 2976, Tempo, 1000000
1, 2988, Tempo, 1621621
1, 3000, Tempo, 1818181
1, 3018, Tempo, 2000000
1, 3024, Tempo, 1034482
1, 3048, Tempo, 845070
1, 3072, Tempo, 800000
1, 3120, Tempo, 869565
1, 3144, Tempo, 1250000
1, 3168, Tempo, 845070
1, 3192, Tempo, 750000
1, 3216, Tempo, 800000
1, 3240, Tempo, 769230
1, 3288, Tempo, 923076
1, 3312, Tempo, 769230
1, 3336, Tempo, 731707
1, 3360, Tempo, 769230
1, 3408, Tempo, 731707
1, 3432, Tempo, 895522
1, 3456, Tempo, 800000
1, 3480, Tempo, 769230
1, 3504, Tempo, 895522
1, 3528, Tempo, 869565
1, 3552, Tempo, 800000
1, 3576, Tempo, 983606
1, 3600, Tempo, 1463414
1, 3624, Tempo, 1071428
1, 3648, Tempo, 1034482
1, 3672, Tempo, 1071428
1, 3696, Tempo, 1463414
1, 3720, Tempo, 2142857
1, 3744, Tempo, 1304347
1, 3748, Tempo, 1333333
1, 3752, Tempo, 2307692
1, 3756, Tempo, 2727272
1, 3768, Tempo, 1333333
1, 3792, Tempo, 1153846
1, 3804, Tempo, 1200000
1, 3816, Tempo, 983606
1, 3828, Tempo, 923076
1, 3840, Tempo, 983606
1, 3852, Tempo, 1304347
1, 3864, Tempo, 1395348
1, 3882, Tempo, 1034482
1, 3888, Tempo, 1250000
1, 3912, Tempo, 952380
1, 3936, Tempo, 800000
1, 3960, Tempo, 895522
1, 3972, Tempo, 923076
1, 3978, Tempo, 983606
1, 3984, Tempo, 845070
1, 3996, Tempo, 800000
1, 4008, Tempo, 845070
1, 4020, Tempo, 983606
1, 4032, Tempo, 1071428
1, 4044, Tempo, 952380
1, 4056, Tempo, 769230
1, 4068, Tempo, 750000
