0, 0, Header, 1, 6, 480
1, 0, Start_track
1, 0, Title_t, "Untitled"
1, 0, SMPTE_offset, 96, 0, 0, 0, 0
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Marker_t, "Mozart"
1, 960, Tempo, 416666
1, 1280, Tempo, 410958
1, 1920, Tempo, 413793
1, 1920, Marker_t, "Piano Sonata  No.3,   Rev"
1, 1980, Tempo, 408163
1, 2820, Tempo, 413793
1, 2880, Tempo, 408163
1, 3780, Tempo, 413793
1, 3840, Tempo, 408163
1, 3840, Marker_t, "Bunji Hisamori"
1, 4260, Tempo, 410958
1, 4630, Tempo, 413793
1, 5760, Tempo, 413793
1, 5760, Marker_t, "Feb. 2000"
1, 6600, Tempo, 425531
1, 6720, Tempo, 413793
1, 7620, Tempo, 416666
1, 8040, Tempo, 419580
1, 9600, Tempo, 419580
1, 9660, Tempo, 413793
1, 10500, Tempo, 419580
1, 10560, Tempo, 413793
1, 11460, Tempo, 419580
1, 11520, Tempo, 413793
1, 11940, Tempo, 416666
1, 12320, Tempo, 425531
1, 13320, Tempo, 408163
1, 14340, Tempo, 410958
1, 14400, Tempo, 408163
1, 14820, Tempo, 410958
1, 15240, Tempo, 413793
1, 23040, Tempo, 416666
1, 23100, Tempo, 413793
1, 24960, Tempo, 416666
1, 25020, Tempo, 413793
1, 26880, Tempo, 416666
1, 26940, Tempo, 413793
1, 28740, Tempo, 416666
1, 28800, Tempo, 413793
1, 30660, Tempo, 416666
1, 30720, Tempo, 413793
1, 31620, Tempo, 416666
1, 31680, Tempo, 413793
1, 32520, Tempo, 419580
1, 32640, Tempo, 447761
1, 33360, Tempo, 419580
1, 34500, Tempo, 425531
1, 34560, Tempo, 419580
1, 37140, Tempo, 425531
1, 37200, Tempo, 419580
1, 38340, Tempo, 425531
1, 38400, Tempo, 419580
1, 40980, Tempo, 425531
1, 41040, Tempo, 419580
1, 42120, Tempo, 425531
1, 42240, Tempo, 408163
1, 44100, Tempo, 413793
1, 44160, Tempo, 408163
1, 46020, Tempo, 413793
1, 46080, Tempo, 408163
1, 47940, Tempo, 413793
1, 48000, Tempo, 408163
1, 49860, Tempo, 413793
1, 49920, Tempo, 408163
1, 51780, Tempo, 413793
1, 51840, Tempo, 408163
1, 57540, Tempo, 413793
1, 57600, Tempo, 408163
1, 59460, Tempo, 413793
1, 59520, Tempo, 408163
1, 65220, Tempo, 413793
1, 65280, Tempo, 408163
1, 67080, Tempo, 413793
1, 69000, Tempo, 419580
1, 69120, Tempo, 408163
1, 70920, Tempo, 413793
1, 72840, Tempo, 419580
1, 72960, Tempo, 408163
1, 76680, Tempo, 428571
1, 76800, Tempo, 441176
1, 77760, Tempo, 500000
1, 78720, Tempo, 413793
1, 86220, Tempo, 425531
1, 86280, Tempo, 500000
1, 86400, Tempo, 419580
1, 86460, Tempo, 413793
1, 87300, Tempo, 419580
1, 87360, Tempo, 413793
1, 88260, Tempo, 419580
1, 88320, Tempo, 413793
1, 88740, Tempo, 416666
1, 89120, Tempo, 419580
1, 90120, Tempo, 408163
1, 91140, Tempo, 410958
1, 91200, Tempo, 408163
1, 91620, Tempo, 410958
1, 92040, Tempo, 413793
1, 94020, Tempo, 419580
1, 94080, Tempo, 413793
1, 95880, Tempo, 419580
1, 96000, Tempo, 413793
1, 97860, Tempo, 419580
1, 97920, Tempo, 413793
1, 99720, Tempo, 419580
1, 99840, Tempo, 413793
1, 101640, Tempo, 419580
1, 103620, Tempo, 425531
1, 103680, Tempo, 419580
1, 104220, Tempo, 425531
1, 105120, Tempo, 500000
1, 105600, Tempo, 408163
1, 109380, Tempo, 413793
1, 109440, Tempo, 408163
1, 113220, Tempo, 413793
1, 113280, Tempo, 408163
1, 117060, Tempo, 413793
1, 120900, Tempo, 425531
1, 120960, Tempo, 408163
1, 122820, Tempo, 413793
1, 124740, Tempo, 425531
1, 124800, Tempo, 408163
1, 126660, Tempo, 413793
1, 126720, Tempo, 408163
1, 128580, Tempo, 413793
1, 130500, Tempo, 419580
1, 130560, Tempo, 408163
1, 131450, Tempo, 413793
1, 132420, Tempo, 419580
1, 132480, Tempo, 454545
1, 133140, Tempo, 419580
1, 133200, Tempo, 413793
1, 134220, Tempo, 419580
1, 134280, Tempo, 434782
1, 134400, Tempo, 413793
1, 134460, Tempo, 408163
1, 135300, Tempo, 413793
1, 135360, Tempo, 408163
1, 136260, Tempo, 413793
1, 136320, Tempo, 408163
1, 136740, Tempo, 410958
1, 137110, Tempo, 413793
1, 138240, Tempo, 413793
1, 139080, Tempo, 419580
1, 139200, Tempo, 413793
1, 140100, Tempo, 416666
1, 140520, Tempo, 419580
1, 142080, Tempo, 419580
1, 142140, Tempo, 413793
1, 142980, Tempo, 419580
1, 143040, Tempo, 413793
1, 143940, Tempo, 419580
1, 144000, Tempo, 413793
1, 144420, Tempo, 416666
1, 144790, Tempo, 425531
1, 145800, Tempo, 408163
1, 146820, Tempo, 410958
1, 146880, Tempo, 408163
1, 147300, Tempo, 410958
1, 147720, Tempo, 413793
1, 155520, Tempo, 416666
1, 155580, Tempo, 413793
1, 157440, Tempo, 416666
1, 157500, Tempo, 413793
1, 159360, Tempo, 416666
1, 159420, Tempo, 413793
1, 161220, Tempo, 416666
1, 161280, Tempo, 413793
1, 163140, Tempo, 416666
1, 163200, Tempo, 413793
1, 164100, Tempo, 416666
1, 164160, Tempo, 413793
