0, 0, Header, 1, 3, 480
1, 0, Start_track
1, 0, Tempo, 681729
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Copyright_t, "Copyright \251 1999 My Music Company"
1, 0, Title_t, "Piano Solo"
1, 8424, Tempo, 684033
1, 8448, Tempo, 686593
1, 8472, Tempo, 688897
1, 8496, Tempo, 691457
1, 8520, Tempo, 694017
1, 8544, Tempo, 696577
1, 8568, Tempo, 698881
1, 8592, Tempo, 701441
1, 8616, Tempo, 704001
1, 8640, Tempo, 706561
1, 8664, Tempo, 709377
1, 8688, Tempo, 711937
1, 8712, Tempo, 714497
1, 8736, Tempo, 717313
1, 8760, Tempo, 719873
1, 8784, Tempo, 722689
1, 8808, Tempo, 725249
1, 8832, Tempo, 728065
1, 8856, Tempo, 730881
1, 8880, Tempo, 733441
1, 8904, Tempo, 736257
1, 8928, Tempo, 739073
1, 8952, Tempo, 742145
1, 8976, Tempo, 744961
1, 9000, Tempo, 747777
1, 9024, Tempo, 750593
1, 9048, Tempo, 753665
1, 9072, Tempo, 756481
1, 9096, Tempo, 759553
1, 9120, Tempo, 762625
1, 9144, Tempo, 765697
1, 9168, Tempo, 768769
1, 9192, Tempo, 771841
1, 9216, Tempo, 774913
1, 9240, Tempo, 777985
1, 9264, Tempo, 781057
1, 9288, Tempo, 784385
1, 9312, Tempo, 787457
1, 9336, Tempo, 790785
1, 9360, Tempo, 794113
1, 9384, Tempo, 797185
1, 9408, Tempo, 800513
1, 9432, Tempo, 803841
1, 9456, Tempo, 807169
1, 9480, Tempo, 810753
1, 9504, Tempo, 814081
1, 9528, Tempo, 817665
1, 9552, Tempo, 820993
1, 9576, Tempo, 824577
1, 9600, Tempo, 828161
1, 9624, Tempo, 831745
1, 9648, Tempo, 835329
1, 9672, Tempo, 838913
1, 9696, Tempo, 842497
1, 9720, Tempo, 846337
1, 9744, Tempo, 849921
1, 9768, Tempo, 853761
1, 9792, Tempo, 857601
1, 9816, Tempo, 861441
1, 9840, Tempo, 865281
1, 9864, Tempo, 869121
1, 9888, Tempo, 873217
1, 9912, Tempo, 877057
1, 9936, Tempo, 881153
1, 9960, Tempo, 884993
1, 9984, Tempo, 889089
1, 10008, Tempo, 893441
1, 10032, Tempo, 897537
1, 10056, Tempo, 901633
1, 10080, Tempo, 905985
1, 10104, Tempo, 910081
1, 10128, Tempo, 914433
1, 10152, Tempo, 918785
1, 10176, Tempo, 923137
1, 10200, Tempo, 927745
1, 10224, Tempo, 932097
1, 10248, Tempo, 936705
1, 10272, Tempo, 941313
1, 10296, Tempo, 945921
1, 10320, Tempo, 950529
1, 10344, Tempo, 955393
1, 10368, Tempo, 960001
1, 10392, Tempo, 964865
1, 10416, Tempo, 969729
1, 10440, Tempo, 974593
1, 10464, Tempo, 979457
1, 10488, Tempo, 984577
1, 10512, Tempo, 989697
1, 10536, Tempo, 994817
1, 10560, Tempo, 999937
1, 10560, Tempo, 999937
1, 10680, Tempo, 1499905
1, 11520, Tempo, 833281
1, 36504, Tempo, 837889
1, 36528, Tempo, 842497
1, 36552, Tempo, 847361
1, 36576, Tempo, 852225
1, 36600, Tempo, 857089
1, 36624, Tempo, 861953
1, 36648, Tempo, 866817
1, 36672, Tempo, 871937
1, 36696, Tempo, 877057
1, 36720, Tempo, 882177
1, 36744, Tempo, 887553
1, 36768, Tempo, 892673
1, 36792, Tempo, 898049
1, 36816, Tempo, 903425
1, 36840, Tempo, 909057
1, 36864, Tempo, 914433
1, 36888, Tempo, 920065
1, 36912, Tempo, 925697
1, 36936, Tempo, 931585
1, 36960, Tempo, 937473
1, 36984, Tempo, 943361
1, 37008, Tempo, 949249
1, 37032, Tempo, 955393
1, 37056, Tempo, 961537
1, 37080, Tempo, 967681
1, 37104, Tempo, 973825
1, 37128, Tempo, 980225
1, 37152, Tempo, 986625
1, 37176, Tempo, 993281
1, 37200, Tempo, 999937
1, 37224, Tempo, 1006593
1, 37248, Tempo, 1013505
1, 37272, Tempo, 1020417
1, 37296, Tempo, 1027329
1, 37320, Tempo, 1034497
1, 37344, Tempo, 1041665
1, 37368, Tempo, 1048833
1, 37392, Tempo, 1056257
1, 37416, Tempo, 1063681
1, 37440, Tempo, 1071361
1, 38400, Tempo, 833281
1, 40344, Tempo, 836097
1, 40368, Tempo, 838913
1, 40392, Tempo, 841729
1, 40416, Tempo, 844545
1, 40440, Tempo, 847361
1, 40464, Tempo, 850177
1, 40488, Tempo, 852993
1, 40512, Tempo, 856065
1, 40536, Tempo, 858881
1, 40560, Tempo, 861953
1, 40584, Tempo, 865025
1, 40608, Tempo, 867841
1, 40632, Tempo, 870913
1, 40656, Tempo, 873985
1, 40680, Tempo, 877057
1, 40704, Tempo, 880129
1, 40728, Tempo, 883201
1, 40752, Tempo, 886529
1, 40776, Tempo, 889601
1, 40800, Tempo, 892673
1, 40824, Tempo, 896001
1, 40848, Tempo, 899073
1, 40872, Tempo, 902401
1, 40896, Tempo, 905729
1, 40920, Tempo, 909057
1, 40944, Tempo, 912385
1, 40968, Tempo, 915713
1, 40992, Tempo, 919041
1, 41016, Tempo, 922369
1, 41040, Tempo, 925697
1, 41064, Tempo, 929281
1, 41088, Tempo, 932609
1, 41112, Tempo, 936193
1, 41136, Tempo, 939777
1, 41160, Tempo, 943361
1, 41184, Tempo, 946945
1, 41208, Tempo, 950529
1, 41232, Tempo, 954113
1, 41256, Tempo, 957697
1, 41280, Tempo, 961537
1, 41304, Tempo, 965121
1, 41328, Tempo, 968961
1, 41352, Tempo, 972545
1, 41376, Tempo, 976385
1, 41400, Tempo, 980225
1, 41424, Tempo, 984065
1, 41448, Tempo, 987905
1, 41472, Tempo, 992001
1, 41496, Tempo, 995841
1, 41520, Tempo, 999937
1, 41544, Tempo, 1003777
1, 41568, Tempo, 1007873
1, 41592, Tempo, 1011969
1, 41616, Tempo, 1016065
1, 41640, Tempo, 1020417
1, 41664, Tempo, 1024513
1, 41688, Tempo, 1028609
1, 41712, Tempo, 1032961
1, 41736, Tempo, 1037313
1, 41760, Tempo, 1041665
1, 41784, Tempo, 1046017
1, 41808, Tempo, 1050369
1, 41832, Tempo, 1054721
1, 41856, Tempo, 1059329
1, 41880, Tempo, 1063681
1, 41904, Tempo, 1068289
1, 41928, Tempo, 1072897
1, 41952, Tempo, 1077505
1, 41976, Tempo, 1082113
1, 42000, Tempo, 1086977
1, 42024, Tempo, 1091585
1, 42048, Tempo, 1096449
1, 42072, Tempo, 1101313
1, 42096, Tempo, 1106177
1, 42120, Tempo, 1111041
1, 42240, Tempo, 833281
1, 58080, Tempo, 2199041
1, 58560, Tempo, 833281
1, 69144, Tempo, 830465
1, 69168, Tempo, 827649
1, 69192, Tempo, 824833
1, 69216, Tempo, 822273
1, 69240, Tempo, 819457
1, 69264, Tempo, 816897
1, 69288, Tempo, 814081
1, 69312, Tempo, 811521
1, 69336, Tempo, 808961
1, 69360, Tempo, 806401
1, 69384, Tempo, 803841
1, 69408, Tempo, 801281
1, 69432, Tempo, 798465
1, 69456, Tempo, 796161
1, 69480, Tempo, 793601
1, 69504, Tempo, 791041
1, 69528, Tempo, 788481
1, 69552, Tempo, 785921
1, 69576, Tempo, 783617
1, 69600, Tempo, 781057
1, 69624, Tempo, 778753
1, 69648, Tempo, 776193
1, 69672, Tempo, 773889
1, 69696, Tempo, 771585
1, 69720, Tempo, 769025
1, 69744, Tempo, 766721
1, 69768, Tempo, 764417
1, 69792, Tempo, 762113
1, 69816, Tempo, 759809
1, 69840, Tempo, 757505
1, 69864, Tempo, 755201
1, 69888, Tempo, 752897
1, 69912, Tempo, 750593
1, 69936, Tempo, 748289
1, 69960, Tempo, 746241
1, 69984, Tempo, 743937
1, 70008, Tempo, 741633
1, 70032, Tempo, 739585
1, 70056, Tempo, 737281
1, 70080, Tempo, 735233
1, 70104, Tempo, 732929
1, 70128, Tempo, 730881
1, 70152, Tempo, 728833
1, 70176, Tempo, 726529
1, 70200, Tempo, 724481
1, 70224, Tempo, 722433
1, 70248, Tempo, 720385
1, 70272, Tempo, 718337
1, 70296, Tempo, 716289
1, 70320, Tempo, 714241
1, 70344, Tempo, 712193
1, 70368, Tempo, 710145
1, 70392, Tempo, 708097
1, 70416, Tempo, 706049
1, 70440, Tempo, 704001
1, 70464, Tempo, 702209
1, 70488, Tempo, 700161
1, 70512, Tempo, 698113
1, 70536, Tempo, 696321
1, 70560, Tempo, 694273
1, 70584, Tempo, 692481
1, 70608, Tempo, 690433
1, 70632, Tempo, 688641
1, 70656, Tempo, 686593
1, 70680, Tempo, 684801
1, 70704, Tempo, 683009
1, 70728, Tempo, 680961
1, 70752, Tempo, 679169
1, 70776, Tempo, 677377
1, 70800, Tempo, 675585
1, 70824, Tempo, 673793
1, 70848, Tempo, 672001
1, 70872, Tempo, 670209
1, 70896, Tempo, 668417
