0, 0, Header, 1, 19, 120
1, 0, Start_track
1, 0, Title_t, "Symphony n\260 1 in C major"
1, 0, Title_t, "II - Andante cantabile con moto"
1, 0, Copyright_t, "Copyright \251 2001 by J.F. Lucarelli - j-f.lucarelli@infonie.be  --  http://perso.infonie.fr/espace-midi"
1, 0, Text_t, "L. Van Beethoven (1770-1827)"
1, 0, Text_t, "Partition compl\350te - dur\351e : 00:08:53\012"
1, 0, Text_t, "D\351but du travail : 22 novembre 2000\012"
1, 0, Text_t, "Fin de la version 0 : 23 d\351cembre 2000\012"
1, 0, Text_t, "Version 1.0 : 31 janvier 2001\012"
1, 0, Text_t, "Version 1.01 : 2 juin 2001 : r\351vision avant publication\012"
1, 0, Text_t, "Version 1.02 : 3 juin 2001 : balance des bois\012"
1, 0, Text_t, "Dur\351e d'\351dition et d'audition : 18 h\012"
1, 0, Text_t, "-----\012"
1, 0, Text_t, "Full score - length : 00:08:53\012"
1, 0, Text_t, "Beginning of writing : 22 november 2000\012"
1, 0, Text_t, "End of version 0 : 23 december 2000\012"
1, 0, Text_t, "Version 1.0 : 31 january 2001\012"
1, 0, Text_t, "Version 1.01 : 2 juni 2001 : revision before publication\012"
1, 0, Text_t, "Version 1.02 : 3 juni 2001 : balance of woodwinds\012"
1, 0, Text_t, "Editing and audition time : 18 h\012"
1, 0, Time_signature, 3, 3, 12, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 500000
1, 0, Marker_t, "L. Van Beethoven : Symphony n\260 1 in C"
1, 120, Tempo, 1379310
1, 180, Tempo, 1411765
1, 180, Marker_t, "Andante cantabile con moto"
1, 240, Tempo, 1304348
1, 360, Tempo, 1411765
1, 420, Tempo, 1304348
1, 540, Tempo, 1411765
1, 600, Tempo, 1304348
1, 720, Tempo, 1411765
1, 780, Tempo, 1304348
1, 900, Tempo, 1411765
1, 960, Tempo, 1304348
1, 1080, Tempo, 1411765
1, 1140, Tempo, 1304348
1, 1245, Tempo, 1846154
1, 1260, Tempo, 1411765
1, 1320, Tempo, 1304348
1, 1440, Tempo, 1411765
1, 1500, Tempo, 1304348
1, 1620, Tempo, 1411765
1, 1680, Tempo, 1304348
1, 1800, Tempo, 1411765
1, 1860, Tempo, 1304348
1, 1980, Tempo, 1411765
1, 2040, Tempo, 1304348
1, 2160, Tempo, 1411765
1, 2220, Tempo, 1304348
1, 2325, Tempo, 1846154
1, 2340, Tempo, 1411765
1, 2400, Tempo, 1304348
1, 2520, Tempo, 1411765
1, 2580, Tempo, 1304348
1, 2700, Tempo, 1411765
1, 2760, Tempo, 1304348
1, 2880, Tempo, 1411765
1, 2940, Tempo, 1304348
1, 3060, Tempo, 1411765
1, 3120, Tempo, 1304348
1, 3240, Tempo, 1411765
1, 3300, Tempo, 1304348
1, 4140, Tempo, 1411765
1, 4200, Tempo, 1304348
1, 4320, Tempo, 1411765
1, 4380, Tempo, 1304348
1, 4500, Tempo, 1395349
1, 4680, Tempo, 1690141
1, 4740, Tempo, 1846154
1, 4800, Tempo, 1333333
1, 4860, Tempo, 1411765
1, 4920, Tempo, 1304348
1, 5040, Tempo, 1411765
1, 5100, Tempo, 1304348
1, 5220, Tempo, 1411765
1, 5280, Tempo, 1304348
1, 5400, Tempo, 1411765
1, 5460, Tempo, 1304348
1, 5580, Tempo, 1411765
1, 5640, Tempo, 1304348
1, 5760, Tempo, 1411765
1, 5820, Tempo, 1304348
1, 5940, Tempo, 1411765
1, 6000, Tempo, 1304348
1, 6060, Tempo, 1445783
1, 6120, Tempo, 1500000
1, 6180, Tempo, 1445783
1, 6240, Tempo, 1348315
1, 6300, Tempo, 1411765
1, 6360, Tempo, 1304348
1, 6480, Tempo, 1411765
1, 6540, Tempo, 1304348
1, 6660, Tempo, 1411765
1, 6720, Tempo, 1304348
1, 6840, Tempo, 1411765
1, 6900, Tempo, 1304348
1, 7020, Tempo, 1411765
1, 7200, Tempo, 1463415
1, 7260, Tempo, 1379310
1, 7315, Tempo, 1481481
1, 7350, Tempo, 1600000
1, 7365, Tempo, 2142857
1, 7380, Tempo, 1463415
1, 7440, Tempo, 1363636
1, 7470, Tempo, 1481481
1, 7500, Tempo, 1363636
1, 7545, Tempo, 1791045
1, 7560, Tempo, 1538462
1, 7605, Tempo, 1411765
1, 7620, Tempo, 1304348
1, 7740, Tempo, 1411765
1, 7800, Tempo, 1304348
1, 7920, Tempo, 1411765
1, 7980, Tempo, 1304348
1, 8100, Tempo, 1411765
1, 8160, Tempo, 1304348
1, 8280, Tempo, 1411765
1, 8340, Tempo, 1304348
1, 8460, Tempo, 1411765
1, 8520, Tempo, 1304348
1, 8640, Tempo, 1411765
1, 8700, Tempo, 1304348
1, 8820, Tempo, 1463415
1, 8880, Tempo, 1363636
1, 9000, Tempo, 1463415
1, 9060, Tempo, 1363636
1, 9180, Tempo, 1463415
1, 9240, Tempo, 1363636
1, 9360, Tempo, 1463415
1, 9420, Tempo, 1304348
1, 9720, Tempo, 1333333
1, 9740, Tempo, 1263158
1, 9780, Tempo, 1411765
1, 9800, Tempo, 1318681
1, 9840, Tempo, 1333333
1, 9860, Tempo, 1263158
1, 9900, Tempo, 1411765
1, 9920, Tempo, 1318681
1, 9960, Tempo, 1333333
1, 9980, Tempo, 1263158
1, 10020, Tempo, 1411765
1, 10040, Tempo, 1318681
1, 10080, Tempo, 1333333
1, 10100, Tempo, 1263158
1, 10140, Tempo, 1411765
1, 10160, Tempo, 1318681
1, 10200, Tempo, 1333333
1, 10220, Tempo, 1263158
1, 10260, Tempo, 1411765
1, 10280, Tempo, 1318681
1, 10320, Tempo, 1333333
1, 10340, Tempo, 1263158
1, 10380, Tempo, 1411765
1, 10400, Tempo, 1318681
1, 10440, Tempo, 1333333
1, 10460, Tempo, 1263158
1, 10500, Tempo, 1411765
1, 10520, Tempo, 1318681
1, 10560, Tempo, 1333333
1, 10580, Tempo, 1263158
1, 10620, Tempo, 1411765
1, 10640, Tempo, 1318681
1, 10680, Tempo, 1333333
1, 10700, Tempo, 1263158
1, 10740, Tempo, 1411765
1, 10760, Tempo, 1318681
1, 10860, Tempo, 1333333
1, 10920, Tempo, 1363636
1, 10980, Tempo, 1463415
1, 11220, Tempo, 1714286
1, 11280, Tempo, 1538462
1, 11340, Tempo, 1428571
1, 11460, Tempo, 1481481
1, 11520, Tempo, 1621622
1, 11580, Tempo, 2142857
1, 11640, Tempo, 1379310
1, 11700, Tempo, 1411765
1, 11760, Tempo, 1304348
1, 11880, Tempo, 1411765
1, 11940, Tempo, 1304348
1, 12060, Tempo, 1411765
1, 12120, Tempo, 1304348
1, 12240, Tempo, 1411765
1, 12300, Tempo, 1304348
1, 12420, Tempo, 1411765
1, 12480, Tempo, 1304348
1, 12600, Tempo, 1411765
1, 12660, Tempo, 1304348
1, 12765, Tempo, 1846154
1, 12780, Tempo, 1411765
1, 12840, Tempo, 1304348
1, 12960, Tempo, 1411765
1, 13020, Tempo, 1304348
1, 13140, Tempo, 1411765
1, 13200, Tempo, 1304348
1, 13320, Tempo, 1411765
1, 13380, Tempo, 1304348
1, 13500, Tempo, 1411765
1, 13560, Tempo, 1304348
1, 13680, Tempo, 1411765
1, 13740, Tempo, 1304348
1, 13845, Tempo, 1846154
1, 13860, Tempo, 1411765
1, 13920, Tempo, 1304348
1, 14040, Tempo, 1411765
1, 14100, Tempo, 1304348
1, 14220, Tempo, 1411765
1, 14280, Tempo, 1304348
1, 14400, Tempo, 1411765
1, 14460, Tempo, 1304348
1, 14580, Tempo, 1411765
1, 14640, Tempo, 1304348
1, 14760, Tempo, 1411765
1, 14820, Tempo, 1304348
1, 15660, Tempo, 1411765
1, 15720, Tempo, 1304348
1, 15840, Tempo, 1411765
1, 15900, Tempo, 1304348
1, 16020, Tempo, 1395349
1, 16200, Tempo, 1690141
1, 16260, Tempo, 1846154
1, 16320, Tempo, 1333333
1, 16380, Tempo, 1411765
1, 16440, Tempo, 1304348
1, 16560, Tempo, 1411765
1, 16620, Tempo, 1304348
1, 16740, Tempo, 1411765
1, 16800, Tempo, 1304348
1, 16920, Tempo, 1411765
1, 16980, Tempo, 1304348
1, 17100, Tempo, 1411765
1, 17160, Tempo, 1304348
1, 17280, Tempo, 1411765
1, 17340, Tempo, 1304348
1, 17460, Tempo, 1411765
1, 17520, Tempo, 1304348
1, 17580, Tempo, 1445783
1, 17640, Tempo, 1500000
1, 17700, Tempo, 1445783
1, 17760, Tempo, 1348315
1, 17820, Tempo, 1411765
1, 17880, Tempo, 1304348
1, 18000, Tempo, 1411765
1, 18060, Tempo, 1304348
1, 18180, Tempo, 1411765
1, 18240, Tempo, 1304348
1, 18360, Tempo, 1411765
1, 18420, Tempo, 1304348
1, 18540, Tempo, 1411765
1, 18720, Tempo, 1463415
1, 18780, Tempo, 1379310
1, 18835, Tempo, 1481481
1, 18870, Tempo, 1600000
1, 18885, Tempo, 2142857
1, 18900, Tempo, 1463415
