0, 0, Header, 1, 3, 192
1, 0, Start_track
1, 0, Title_t, "Piano Template"
1, 0, Text_t, "By <Name>"
1, 0, Copyright_t, "Copyright \251 <Year> by <Name>"
1, 0, Copyright_t, "All Rights Reserved"
1, 0, Text_t, "Generated by NoteWorthy Composer"
1, 0, Tempo, 416666
1, 0, Key_signature, 2, "major"
1, 0, Time_signature, 2, 1, 24, 8
1, 16896, Tempo, 857142
1, 17088, Tempo, 428571
1, 20352, Tempo, 555555
1, 20736, Tempo, 416666
1, 21120, Tempo, 2000000
1, 21504, Tempo, 857142
1, 21504, Key_signature, 5, "major"
1, 21504, Time_signature, 3, 2, 24, 8
1, 22092, Tempo, 869565
1, 22105, Tempo, 882352
1, 22118, Tempo, 895522
1, 22131, Tempo, 909090
1, 22144, Tempo, 923076
1, 22156, Tempo, 937500
1, 22169, Tempo, 952380
1, 22182, Tempo, 967741
1, 22195, Tempo, 983606
1, 22208, Tempo, 1000000
1, 22220, Tempo, 1016949
1, 22233, Tempo, 1034482
1, 22246, Tempo, 1052631
1, 22259, Tempo, 1071428
1, 22272, Tempo, 1090909
1, 22284, Tempo, 1111111
1, 22297, Tempo, 1132075
1, 22310, Tempo, 1153846
1, 22323, Tempo, 1176470
1, 22336, Tempo, 1200000
1, 22348, Tempo, 1224489
1, 22361, Tempo, 1250000
1, 22374, Tempo, 1276595
1, 22387, Tempo, 1304347
1, 22400, Tempo, 1333333
1, 22412, Tempo, 1363636
1, 22425, Tempo, 1395348
1, 22438, Tempo, 1428571
1, 22451, Tempo, 1463414
1, 22464, Tempo, 1500000
1, 22662, Tempo, 1463414
1, 22669, Tempo, 1428571
1, 22676, Tempo, 1395348
1, 22683, Tempo, 1363636
1, 22690, Tempo, 1333333
1, 22697, Tempo, 1304347
1, 22704, Tempo, 1276595
1, 22711, Tempo, 1250000
1, 22718, Tempo, 1224489
1, 22725, Tempo, 1200000
1, 22732, Tempo, 1176470
1, 22739, Tempo, 1153846
1, 22746, Tempo, 1132075
1, 22753, Tempo, 1111111
1, 22760, Tempo, 1090909
1, 22767, Tempo, 1071428
