0, 0, Header, 1, 20, 120
1, 0, Start_track
1, 0, Title_t, "Piano Concerto No.3 in C Minor, Op. 37"
1, 0, Title_t, "Mov't. 3 - Rondo"
1, 0, Text_t, "Ludwig van Beethoven\012"
1, 0, Text_t, "Allegro\012"
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 431655
1, 5525, Tempo, 431655
1, 5540, Tempo, 434783
1, 5552, Tempo, 437956
1, 5565, Tempo, 441176
1, 5580, Tempo, 444444
1, 5592, Tempo, 447761
1, 5605, Tempo, 451128
1, 5617, Tempo, 454545
1, 5632, Tempo, 458015
1, 5645, Tempo, 461538
1, 5657, Tempo, 465116
1, 5670, Tempo, 468750
1, 5685, Tempo, 472441
1, 5697, Tempo, 476190
1, 5710, Tempo, 480000
1, 5722, Tempo, 483871
1, 5737, Tempo, 487805
1, 5750, Tempo, 491803
1, 5762, Tempo, 495868
1, 5775, Tempo, 500000
1, 5790, Tempo, 504202
1, 5802, Tempo, 508475
1, 5815, Tempo, 512821
1, 5827, Tempo, 517241
1, 5842, Tempo, 521739
1, 5855, Tempo, 526316
1, 5867, Tempo, 530973
1, 5880, Tempo, 535714
1, 5895, Tempo, 540541
1, 5907, Tempo, 545455
1, 5920, Tempo, 550459
1, 5935, Tempo, 555556
1, 5947, Tempo, 560748
1, 5960, Tempo, 566038
1, 5972, Tempo, 571429
1, 5987, Tempo, 576923
1, 5997, Tempo, 594059
1, 6005, Tempo, 600000
1, 6012, Tempo, 606061
1, 6020, Tempo, 612245
1, 6027, Tempo, 618557
1, 6035, Tempo, 625000
1, 6040, Tempo, 631579
1, 6047, Tempo, 638298
1, 6055, Tempo, 645161
1, 6062, Tempo, 652174
1, 6070, Tempo, 659341
1, 6075, Tempo, 666667
1, 6082, Tempo, 674157
1, 6090, Tempo, 681818
1, 6097, Tempo, 689655
1, 6105, Tempo, 697674
1, 6112, Tempo, 705882
1, 6117, Tempo, 714286
1, 6125, Tempo, 722892
1, 6132, Tempo, 731707
1, 6140, Tempo, 740741
1, 6147, Tempo, 750000
1, 6152, Tempo, 759494
1, 6160, Tempo, 769231
1, 6167, Tempo, 779221
1, 6175, Tempo, 789474
