0, 0, Header, 1, 6, 120
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, MIDI_port, 0
1, 0, System_exclusive, 0A, 41, 10, 42, 12, 40, 00, 7F, 00, 41, F7
1, 0, MIDI_port, 0
1, 0, System_exclusive, 0A, 41, 10, 42, 12, 40, 01, 30, 03, 0C, F7
1, 0, MIDI_port, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 250000
1, 840, Tempo, 250000
1, 960, Tempo, 461538
1, 1004, Tempo, 447761
1, 1018, Tempo, 444444
1, 1032, Tempo, 441176
1, 1046, Tempo, 437956
1, 1060, Tempo, 434783
1, 1074, Tempo, 431655
1, 1088, Tempo, 428571
1, 1102, Tempo, 425532
1, 1116, Tempo, 422535
1, 1130, Tempo, 419580
1, 1144, Tempo, 416667
1, 1158, Tempo, 413793
1, 1172, Tempo, 410959
1, 1186, Tempo, 408163
1, 1200, Tempo, 400000
1, 1680, Tempo, 400000
1, 1696, Tempo, 402685
1, 1712, Tempo, 405405
1, 1726, Tempo, 408163
1, 1742, Tempo, 410959
1, 1756, Tempo, 413793
1, 1772, Tempo, 416667
1, 1786, Tempo, 419580
1, 1802, Tempo, 422535
1, 1818, Tempo, 425532
1, 1832, Tempo, 428571
1, 1848, Tempo, 431655
1, 1862, Tempo, 434783
1, 1878, Tempo, 437956
1, 1892, Tempo, 441176
1, 1908, Tempo, 444444
1, 1922, Tempo, 447761
1, 1962, Tempo, 447761
1, 1970, Tempo, 444444
1, 1978, Tempo, 441176
1, 1984, Tempo, 437956
1, 1992, Tempo, 434783
1, 1998, Tempo, 431655
1, 2006, Tempo, 428571
1, 2012, Tempo, 425532
1, 2020, Tempo, 422535
1, 2028, Tempo, 419580
1, 2034, Tempo, 416667
1, 2042, Tempo, 413793
1, 2048, Tempo, 410959
1, 2056, Tempo, 408163
1, 2062, Tempo, 405405
1, 2640, Tempo, 402685
1, 2660, Tempo, 405405
1, 2678, Tempo, 408163
1, 2696, Tempo, 410959
1, 2714, Tempo, 413793
1, 2734, Tempo, 416667
1, 2752, Tempo, 419580
1, 2770, Tempo, 422535
1, 2788, Tempo, 425532
1, 2808, Tempo, 428571
1, 2826, Tempo, 431655
1, 2844, Tempo, 434783
1, 2862, Tempo, 437956
1, 2880, Tempo, 441176
1, 2896, Tempo, 437956
1, 2912, Tempo, 434783
1, 2928, Tempo, 431655
1, 2942, Tempo, 428571
1, 2958, Tempo, 425532
1, 2974, Tempo, 422535
1, 2990, Tempo, 419580
1, 3004, Tempo, 416667
1, 3178, Tempo, 413793
1, 3200, Tempo, 410959
1, 3222, Tempo, 408163
1, 3244, Tempo, 405405
1, 3266, Tempo, 402685
1, 3286, Tempo, 400000
1, 4346, Tempo, 408163
1, 4364, Tempo, 410959
1, 4382, Tempo, 413793
1, 4398, Tempo, 416667
1, 4416, Tempo, 419580
1, 4434, Tempo, 422535
1, 4450, Tempo, 425532
1, 4468, Tempo, 428571
1, 4484, Tempo, 431655
1, 4502, Tempo, 434783
1, 4520, Tempo, 437956
1, 4536, Tempo, 441176
1, 4554, Tempo, 444444
1, 4558, Tempo, 408163
1, 4582, Tempo, 410959
1, 4606, Tempo, 413793
1, 4630, Tempo, 416667
1, 4654, Tempo, 419580
1, 4676, Tempo, 422535
1, 4700, Tempo, 425532
1, 4724, Tempo, 428571
1, 4748, Tempo, 431655
1, 4770, Tempo, 434783
1, 4802, Tempo, 461538
1, 4814, Tempo, 458015
1, 4826, Tempo, 454545
1, 4838, Tempo, 451128
1, 4850, Tempo, 447761
1, 4862, Tempo, 444444
1, 4874, Tempo, 441176
1, 4886, Tempo, 437956
1, 4898, Tempo, 419580
1, 4918, Tempo, 416667
1, 4938, Tempo, 413793
1, 4958, Tempo, 410959
1, 4976, Tempo, 408163
1, 4996, Tempo, 405405
1, 5016, Tempo, 402685
1, 5034, Tempo, 400000
1, 6084, Tempo, 397351
1, 6106, Tempo, 400000
1, 6128, Tempo, 402685
1, 6148, Tempo, 405405
1, 6170, Tempo, 408163
1, 6192, Tempo, 410959
1, 6212, Tempo, 413793
1, 6234, Tempo, 416667
1, 6254, Tempo, 419580
1, 6276, Tempo, 422535
1, 6298, Tempo, 425532
1, 6318, Tempo, 428571
1, 6340, Tempo, 431655
1, 6360, Tempo, 434783
1, 6400, Tempo, 425532
1, 6430, Tempo, 422535
1, 6460, Tempo, 419580
1, 6490, Tempo, 416667
1, 6520, Tempo, 413793
1, 6550, Tempo, 410959
1, 7162, Tempo, 410959
1, 7200, Tempo, 408163
1, 7238, Tempo, 405405
1, 7276, Tempo, 402685
1, 7314, Tempo, 400000
1, 7352, Tempo, 397351
1, 7388, Tempo, 394737
1, 7656, Tempo, 392157
1, 7684, Tempo, 394737
1, 7710, Tempo, 397351
1, 7738, Tempo, 400000
1, 7764, Tempo, 402685
1, 7792, Tempo, 405405
1, 7818, Tempo, 408163
1, 7846, Tempo, 410959
1, 7872, Tempo, 413793
1, 7898, Tempo, 416667
1, 8154, Tempo, 413793
1, 8180, Tempo, 410959
1, 8206, Tempo, 408163
1, 8232, Tempo, 405405
1, 8258, Tempo, 402685
1, 8642, Tempo, 402685
1, 8654, Tempo, 405405
1, 8666, Tempo, 408163
1, 8676, Tempo, 410959
1, 8688, Tempo, 413793
1, 8698, Tempo, 416667
1, 8710, Tempo, 419580
1, 8720, Tempo, 422535
1, 8732, Tempo, 425532
1, 8742, Tempo, 428571
1, 8754, Tempo, 431655
1, 8764, Tempo, 434783
1, 8776, Tempo, 437956
1, 8786, Tempo, 441176
1, 8798, Tempo, 444444
1, 8806, Tempo, 419580
1, 8824, Tempo, 422535
1, 8840, Tempo, 425532
