0, 0, Header, 1, 15, 480
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 555556
1, 0, Marker_t, "3rd Movement, Rondo. Tempo di Menuetto"
1, 115195, Tempo, 606061
1, 115475, Tempo, 618557
1, 115495, Tempo, 625000
1, 115517, Tempo, 631579
1, 115675, Tempo, 645161
1, 115697, Tempo, 652174
1, 115715, Tempo, 659341
1, 115905, Tempo, 674157
1, 115925, Tempo, 681818
1, 115937, Tempo, 689655
1, 115955, Tempo, 697674
1, 115965, Tempo, 705882
1, 115977, Tempo, 714286
1, 115995, Tempo, 722892
1, 116125, Tempo, 740741
1, 116155, Tempo, 759494
1, 116165, Tempo, 769231
1, 116177, Tempo, 779221
1, 116195, Tempo, 789474
1, 116205, Tempo, 800000
1, 116217, Tempo, 821918
1, 116245, Tempo, 833333
1, 116257, Tempo, 845070
1, 116325, Tempo, 857143
1, 116335, Tempo, 869565
1, 116357, Tempo, 882353
1, 116377, Tempo, 895522
1, 116405, Tempo, 909091
1, 116417, Tempo, 923077
1, 116435, Tempo, 937500
1, 116562, Tempo, 937500
1, 116620, Tempo, 923077
1, 116622, Tempo, 594059
1, 116722, Tempo, 555556
1, 163380, Tempo, 600000
1, 163407, Tempo, 612245
1, 163420, Tempo, 618557
1, 163437, Tempo, 625000
1, 163447, Tempo, 631579
1, 163607, Tempo, 638298
1, 163617, Tempo, 645161
1, 163627, Tempo, 652174
1, 163637, Tempo, 659341
1, 163647, Tempo, 666667
1, 163740, Tempo, 674157
1, 163780, Tempo, 681818
1, 163797, Tempo, 689655
1, 163817, Tempo, 697674
1, 163820, Tempo, 705882
1, 163860, Tempo, 714286
1, 163877, Tempo, 722892
1, 163887, Tempo, 731707
1, 163897, Tempo, 740741
1, 163907, Tempo, 750000
1, 163920, Tempo, 759494
1, 163967, Tempo, 769231
1, 163980, Tempo, 779221
1, 163995, Tempo, 769231
1, 164060, Tempo, 789474
1, 164075, Tempo, 810811
1, 164090, Tempo, 833333
1, 164107, Tempo, 857143
1, 164115, Tempo, 869565
1, 164122, Tempo, 882353
1, 164140, Tempo, 923077
1, 164147, Tempo, 937500
1, 164155, Tempo, 967742
1, 164170, Tempo, 1000000
1, 164212, Tempo, 1016949
1, 164220, Tempo, 1000000
1, 164230, Tempo, 983607
1, 164240, Tempo, 967742
1, 164242, Tempo, 882353
1, 164250, Tempo, 869565
1, 164267, Tempo, 857143
1, 164282, Tempo, 845070
1, 164300, Tempo, 833333
1, 164315, Tempo, 821918
1, 164555, Tempo, 810811
1, 164715, Tempo, 821918
1, 164747, Tempo, 845070
1, 164780, Tempo, 857143
1, 164827, Tempo, 909091
1, 164842, Tempo, 923077
1, 164860, Tempo, 937500
1, 164875, Tempo, 952381
1, 164890, Tempo, 1016949
1, 164907, Tempo, 1052632
1, 164915, Tempo, 1071429
1, 164922, Tempo, 1224490
1, 164930, Tempo, 1250000
1, 164940, Tempo, 1538462
1, 164947, Tempo, 1578947
1, 164955, Tempo, 1621622
1, 164962, Tempo, 1666667
1, 164970, Tempo, 1714286
1, 164980, Tempo, 1764706
1, 164995, Tempo, 1875000
1, 165010, Tempo, 1935484
1, 165020, Tempo, 2000000
1, 165042, Tempo, 2068966
1, 165050, Tempo, 2142857
1, 165067, Tempo, 2222222
1, 165075, Tempo, 2307692
1, 165100, Tempo, 2400000
1, 165275, Tempo, 2400000
1, 165355, Tempo, 2307692
1, 165370, Tempo, 2222222
1, 165380, Tempo, 2142857
1, 165387, Tempo, 2068966
1, 165395, Tempo, 2000000
1, 165402, Tempo, 1935484
1, 165410, Tempo, 1818182
1, 165420, Tempo, 1764706
1, 165427, Tempo, 1714286
1, 165435, Tempo, 1621622
1, 165442, Tempo, 1578947
1, 165450, Tempo, 1538462
1, 165460, Tempo, 1500000
1, 165467, Tempo, 1463415
1, 165475, Tempo, 1428571
1, 165482, Tempo, 1395349
1, 165490, Tempo, 1333333
1, 165500, Tempo, 1304348
1, 165507, Tempo, 1276596
1, 165515, Tempo, 1224490
1, 165522, Tempo, 1200000
1, 165530, Tempo, 1176471
1, 165547, Tempo, 1090909
1, 165565, Tempo, 937500
1, 165572, Tempo, 923077
1, 165580, Tempo, 895522
1, 165587, Tempo, 869565
1, 165595, Tempo, 600000
1, 165602, Tempo, 555556
1, 226058, Tempo, 594059
1, 226567, Tempo, 631579
1, 227517, Tempo, 681818
1, 227997, Tempo, 750000
1, 228727, Tempo, 594059
1, 228727, End_track
2, 0, Start_track
2, 0, Title_t, "Solo Bassoon"
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 91, 85
