0, 0, Header, 1, 4, 48
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 5, "major"
1, 0, Title_t, "F.F.Chopin  Nocturne No.9 in B major Op.32-1"
1, 0, Text_t, "CVS Ver5.05 Created"
1, 192, Tempo, 1621621
1, 216, Tempo, 1071428
1, 240, Tempo, 952380
1, 264, Tempo, 895522
1, 288, Tempo, 869565
1, 336, Tempo, 895522
1, 360, Tempo, 983606
1, 384, Tempo, 952380
1, 408, Tempo, 895522
1, 432, Tempo, 1071428
1, 444, Tempo, 1153846
1, 456, Tempo, 1000000
1, 468, Tempo, 1071428
1, 480, Tempo, 952380
1, 504, Tempo, 923076
1, 528, Tempo, 1000000
1, 552, Tempo, 1153846
1, 576, Tempo, 1250000
1, 600, Tempo, 895522
1, 608, Tempo, 750000
1, 616, Tempo, 789473
1, 624, Tempo, 821917
1, 660, Tempo, 869565
1, 720, Tempo, 845070
1, 744, Tempo, 869565
1, 756, Tempo, 1000000
1, 768, Tempo, 895522
1, 780, Tempo, 769230
1, 786, Tempo, 952380
1, 790, Tempo, 800000
1, 794, Tempo, 821917
1, 804, Tempo, 845070
1, 816, Tempo, 731707
1, 828, Tempo, 714285
1, 840, Tempo, 800000
1, 852, Tempo, 1071428
1, 912, Tempo, 923076
1, 936, Tempo, 1153846
1, 960, Tempo, 952380
1, 984, Tempo, 869565
1, 1008, Tempo, 769230
1, 1032, Tempo, 821917
1, 1044, Tempo, 895522
1, 1056, Tempo, 769230
1, 1080, Tempo, 800000
1, 1128, Tempo, 952380
1, 1140, Tempo, 1000000
1, 1152, Tempo, 789473
1, 1176, Tempo, 769230
1, 1200, Tempo, 750000
1, 1224, Tempo, 895522
1, 1272, Tempo, 821917
1, 1296, Tempo, 1071428
1, 1320, Tempo, 4615384
1, 1344, Tempo, 1333333
1, 1368, Tempo, 895522
1, 1380, Tempo, 845070
1, 1392, Tempo, 952380
1, 1402, Tempo, 750000
1, 1412, Tempo, 769230
1, 1421, Tempo, 845070
1, 1430, Tempo, 1621621
1, 1440, Tempo, 1395348
1, 1464, Tempo, 1111111
1, 1488, Tempo, 1153846
1, 1512, Tempo, 1538461
1, 1560, Tempo, 1463414
1, 1584, Tempo, 983606
1, 1608, Tempo, 923076
1, 1632, Tempo, 821917
1, 1656, Tempo, 731707
1, 1680, Tempo, 681818
1, 1704, Tempo, 659340
1, 1722, Tempo, 952380
1, 1728, Tempo, 800000
1, 1752, Tempo, 750000
1, 1776, Tempo, 697674
1, 1824, Tempo, 769230
1, 1896, Tempo, 800000
1, 1920, Tempo, 845070
1, 1944, Tempo, 1071428
1, 1968, Tempo, 769230
1, 1992, Tempo, 731707
1, 2016, Tempo, 697674
1, 2040, Tempo, 645161
1, 2064, Tempo, 618556
1, 2088, Tempo, 594059
1, 2106, Tempo, 1153846
1, 2112, Tempo, 697674
1, 2136, Tempo, 681818
1, 2160, Tempo, 769230
1, 2208, Tempo, 731707
1, 2232, Tempo, 750000
1, 2256, Tempo, 681818
1, 2280, Tempo, 535714
1, 2296, Tempo, 1818181
1, 2300, Tempo, 3333333
1, 2304, Tempo, 1071428
1, 2328, Tempo, 800000
1, 2352, Tempo, 1000000
1, 2376, Tempo, 952380
1, 2388, Tempo, 1250000
1, 2400, Tempo, 1071428
1, 2424, Tempo, 1621621
1, 2448, Tempo, 1463414
1, 2472, Tempo, 3333333
1, 2480, Tempo, 2307692
1, 2484, Tempo, 2000000
1, 2488, Tempo, 1935483
1, 2492, Tempo, 5454545
1, 2496, Tempo, 1333333
1, 2520, Tempo, 1034482
1, 2544, Tempo, 983606
